order_id,order_date,region,category,amount
ORD-001808,2025-01-23,Incheon,Fashion,160500
ORD-001809,2025-02-28,Incheon,Food,48482
ORD-001810,2025-04-25,Busan,Fashion,143781
ORD-001811,2025-04-19,Incheon,Fashion,223747
ORD-001812,2025-01-29,Seoul,Beauty,1486460
ORD-001813,2025-03-23,Incheon,Food,684886
ORD-001814,2025-01-13,Incheon,Electronics,306971
ORD-001815,2025-02-07,Seoul,Food,495030
ORD-001816,2025-04-28,,Beauty,1333290
ORD-001817,2025-01-02,Daegu,Food,789348
ORD-001818,2025-02-27,Seoul,Fashion,362570
ORD-001819,2025-01-19,Daegu,Beauty,2449330
ORD-001820,2025-02-05,Daegu,Electronics,1867726
ORD-001821,2025-02-01,Incheon,Beauty,1268779
ORD-001822,2025-04-16,Incheon,Home,1384962
ORD-001823,2025-03-08,Busan,Home,622548
ORD-001824,2025-02-18,Busan,Fashion,292164
ORD-001825,2025-02-03,Gwangju,Food,1181334
ORD-001826,2025-01-30,Incheon,Electronics,261400
ORD-001827,2025-03-22,Gwangju,Home,200677
ORD-001828,2025-01-13,Seoul,Beauty,1075012
ORD-001829,2025-04-18,Daegu,Electronics,248062
ORD-001830,2025-03-11,Busan,Fashion,1277568
ORD-001831,2025-03-22,Busan,Food,2049979
ORD-001832,2025-02-28,Incheon,Beauty,145453
ORD-001833,2025-04-12,Busan,Home,745008
ORD-001834,2025-01-18,Busan,Home,244543
ORD-001835,2025-04-10,Incheon,Beauty,169577
ORD-001836,2025-02-02,Seoul,Food,543439
ORD-001837,2025-02-17,Incheon,Food,1446282
ORD-001838,2025-01-24,Gwangju,Beauty,871196
ORD-001839,2025-03-10,Daegu,Food,353124
ORD-001840,2025-03-20,Busan,Home,747105
ORD-001841,2025-01-28,,Home,106635
ORD-001842,2025-04-11,Daegu,Electronics,488960
ORD-001843,2025-03-03,Daegu,Home,738065
ORD-001844,2025-04-15,Busan,Food,2404332
ORD-001845,2025-01-04,Seoul,Home,373421
ORD-001846,2025-01-30,Gwangju,Food,982498
ORD-001847,2025-03-21,Gwangju,Home,632103
ORD-001848,2025-03-05,Daegu,Electronics,1988388
ORD-001849,2025-03-08,Seoul,Electronics,428808
ORD-001850,2025-03-21,Busan,Fashion,81434
ORD-001851,2025-04-23,Incheon,Food,498218
ORD-001852,2025-04-07,Daegu,Home,1339849
ORD-001853,2025-02-22,,Food,1529080
ORD-001854,2025-01-26,Gwangju,Fashion,1079305
ORD-001855,2025-01-20,Incheon,Beauty,1548200
ORD-001856,2025-04-11,Gwangju,Beauty,482610
ORD-001857,2025-04-04,Incheon,Home,54348
ORD-001858,2025-04-20,Busan,Fashion,536564
ORD-001859,2025-04-28,,Fashion,1577943
ORD-001860,2025-05-01,Incheon,Home,490594
ORD-001861,2025-04-18,Daegu,Home,156114
ORD-001862,2025-03-02,Gwangju,Fashion,208575
ORD-001863,2025-01-22,Busan,Home,1881210
ORD-001864,2025-03-23,Seoul,Fashion,1510663
ORD-001865,2025-03-19,Busan,Fashion,636279
ORD-001866,2025-04-22,Gwangju,Beauty,1715938
ORD-001867,2025-03-22,Gwangju,Electronics,1190000
ORD-001868,2025-02-14,Incheon,Beauty,233271
ORD-001869,2025-04-02,Incheon,Beauty,1142361
ORD-001870,2025-02-27,Gwangju,Food,1183644
ORD-001872,2025-04-19,,Electronics,1262160
ORD-001873,2025-03-29,Gwangju,Beauty,20976
ORD-001874,2025-03-08,Busan,Food,1364056
ORD-001875,2025-03-08,Seoul,Beauty,229655
ORD-001876,2025-04-27,Seoul,Food,1029678
ORD-001877,2025-01-24,Gwangju,Food,514624
ORD-001878,2025-01-04,Daegu,Fashion,155963
ORD-001879,2025-02-18,Incheon,Beauty,1421275
ORD-001880,2025-01-08,Busan,Food,217680
ORD-001881,2025-04-07,,Fashion,1875968
ORD-001882,2025-01-18,Daegu,Fashion,389681
ORD-001883,2025-03-17,Daegu,Home,67682
ORD-001884,2025-04-29,Gwangju,Home,816844
ORD-001885,2025-02-01,Incheon,Home,445327
ORD-001886,2025-02-14,Daegu,Home,149786
ORD-001887,2025-02-24,Seoul,Home,869778
ORD-001888,2025-02-10,Incheon,Food,413845
ORD-001889,2025-04-04,Daegu,Beauty,884367
ORD-001890,2025-02-15,Incheon,Beauty,130705
ORD-001891,2025-02-04,Gwangju,Food,2343240
ORD-001892,2025-02-09,Gwangju,Fashion,1166508
ORD-001893,2025-02-03,Seoul,Food,-1369809
ORD-001894,2025-04-07,Daegu,Fashion,319113
ORD-001895,2025-02-27,Daegu,Electronics,460518
ORD-001896,2025-01-30,,Electronics,2415402
ORD-001897,2025-01-21,Daegu,Home,301096
ORD-001898,2025-04-12,Busan,Home,101558
ORD-001899,2025-02-11,Incheon,Food,724696
ORD-001901,2025-04-15,Gwangju,Electronics,504357
ORD-001902,2025-02-27,Incheon,Beauty,426543
ORD-001903,2025-04-23,Daegu,Home,390982
ORD-001904,2025-02-10,Seoul,Home,1949520
ORD-001905,2025-01-18,Busan,Electronics,1429745
ORD-001906,2025-01-07,Daegu,Electronics,352968
ORD-001907,2025-04-05,Busan,Electronics,652712
ORD-001908,2025-04-20,Incheon,Home,801564
ORD-001909,2025-02-20,Gwangju,Fashion,268815
ORD-001910,2025-04-19,Gwangju,Beauty,689103
ORD-001911,2025-01-22,,Beauty,426261
ORD-001912,2025-03-30,Gwangju,Fashion,262061
ORD-001913,2025-03-30,,Home,2073024
ORD-001914,2025-03-15,Busan,Beauty,864363
ORD-001915,2025-04-09,Incheon,Beauty,339824
ORD-001916,2025-01-05,Busan,Food,825396
ORD-001917,2025-04-06,Seoul,Food,1398032
ORD-001918,2025-04-27,Busan,Fashion,146710
ORD-001919,2025-04-20,Incheon,Food,1668909
ORD-001920,2025-01-29,Daegu,Fashion,218060
ORD-001921,2025-04-07,Incheon,Food,566292
ORD-001922,2025-03-25,Gwangju,Electronics,2611719
ORD-001923,2025-04-02,,Food,256086
ORD-001924,2025-02-14,Busan,Electronics,548447
ORD-001925,2025-02-27,Seoul,Beauty,1848224
ORD-001926,2025-02-13,Gwangju,Fashion,978380
ORD-001927,2025-03-31,Daegu,Electronics,1788276
ORD-001928,2025-04-05,Gwangju,Beauty,167549
ORD-001929,2025-03-12,Seoul,Beauty,587481
ORD-001930,2025-01-31,Seoul,Electronics,1667059
ORD-001931,2025-04-23,Gwangju,Home,652006
ORD-001932,2025-04-28,Seoul,Fashion,180995
ORD-001933,2025-03-06,Busan,Food,827264
ORD-001934,2025-01-17,Incheon,Fashion,389948
ORD-001935,2025-01-22,Busan,Electronics,388918
ORD-001936,2025-02-12,Incheon,Fashion,2530080
ORD-001937,2025-02-11,Busan,Beauty,1928174
ORD-001938,2025-04-25,Busan,Home,356444
ORD-001939,2025-02-13,,Fashion,497583
ORD-001940,2025-03-21,Gwangju,Electronics,519045
ORD-001941,2025-02-06,Incheon,Food,111198
ORD-001942,2025-03-13,Incheon,Food,438095
ORD-001943,2025-01-08,Daegu,Home,378831
ORD-001944,2025-01-11,Gwangju,Beauty,361707
ORD-001945,2025-01-03,Gwangju,Beauty,277321
ORD-001946,2025-03-04,Gwangju,Beauty,361424
ORD-001947,2025-03-07,,Electronics,116355
ORD-001948,2025-01-30,Seoul,Food,1908450
ORD-001949,2025-01-18,Seoul,Beauty,205860
ORD-001950,2025-01-24,Incheon,Fashion,1397970
ORD-001951,2025-04-06,Incheon,Food,309458
ORD-001952,2025-01-25,Daegu,Electronics,10933884
ORD-001953,2025-04-15,Gwangju,Electronics,1039230
ORD-001954,2025-01-13,Seoul,Home,1663435
ORD-001956,2025-01-08,Gwangju,Fashion,94958
ORD-001957,2025-04-11,Incheon,Beauty,722181
ORD-001958,2025-03-04,Daegu,Fashion,494714
ORD-001959,2025-01-06,Gwangju,Home,712468
ORD-001960,2025-01-01,Seoul,Fashion,505714
ORD-001961,2025-04-16,Daegu,Food,182632
ORD-001962,2025-01-31,Incheon,Home,1894965
ORD-001963,2025-04-12,Busan,Beauty,553508
ORD-001964,2025-02-03,Daegu,Fashion,455398
ORD-001966,2025-04-21,Gwangju,Beauty,1854216
ORD-001967,2025-01-20,,Beauty,423456
ORD-001968,2025-01-22,Daegu,Home,190008
ORD-001969,2025-02-15,Busan,Home,1869128
ORD-001970,2025-03-28,Daegu,Home,512726
ORD-001971,2025-02-08,Gwangju,Fashion,617896
ORD-001973,2025-03-14,Gwangju,Electronics,1391329
ORD-001974,2025-01-31,Incheon,Electronics,1251725
ORD-001975,2025-04-03,Busan,Electronics,705985
ORD-001976,2025-02-07,Busan,Beauty,178496
ORD-001978,2025-01-13,Gwangju,Fashion,2525697
ORD-001979,2025-02-15,Busan,Food,880199
ORD-001980,2025-04-01,Busan,Beauty,71067
ORD-001981,2025-01-16,Seoul,Home,896783
ORD-001982,2025-02-16,Incheon,Home,44723
ORD-001983,2025-03-11,Gwangju,Fashion,691624
ORD-001984,2025-01-07,Seoul,Fashion,383444
ORD-001985,2025-01-14,Gwangju,Beauty,192244
ORD-001986,2025-03-17,Busan,Electronics,735560
ORD-001987,2025-03-26,Gwangju,Electronics,1035352
ORD-001988,2025-02-05,Busan,Fashion,165279
ORD-001989,2025-01-21,Seoul,Food,421362
ORD-001990,2025-03-14,Gwangju,Beauty,183901
ORD-001991,2025-02-16,Daegu,Home,1199527
ORD-001992,2025-01-16,Gwangju,Fashion,1427886
ORD-001993,2025-03-27,Daegu,Fashion,1914864
ORD-001994,2025-04-10,,Electronics,282458
ORD-001995,2025-01-09,Seoul,Beauty,876042
ORD-001996,2025-01-14,Gwangju,Food,21061
ORD-001997,2025-04-05,Busan,Electronics,1952482
ORD-001998,2025-02-02,Gwangju,Beauty,26603
ORD-001999,2025-01-20,Daegu,Beauty,1392415
ORD-002000,2025-03-02,Busan,Home,146545
ORD-002001,2025-02-27,Busan,Home,65392
ORD-002002,2025-02-19,Busan,Fashion,2132631
ORD-002003,2025-02-24,Seoul,Food,2315790
ORD-002004,2025-02-28,Incheon,Food,575256
ORD-002005,2025-04-10,Gwangju,Beauty,177169
ORD-002006,2025-03-29,Incheon,Beauty,105489
ORD-002007,2025-04-10,Daegu,Food,898824
ORD-002008,2025-03-15,Incheon,Home,523536
ORD-002009,2025-03-21,Gwangju,Fashion,2286330
ORD-002010,2025-03-16,,Food,767868
ORD-002011,2025-03-29,Incheon,Electronics,166708
ORD-002012,2025-01-31,Incheon,Fashion,414144
ORD-002013,2025-03-02,Incheon,Fashion,1042232
ORD-002014,2025-03-11,Seoul,Fashion,474360
ORD-002015,2025-04-10,Gwangju,Beauty,540722
ORD-002016,2025-02-27,Gwangju,Food,1661251
ORD-002017,2025-03-01,Daegu,Home,1536741
ORD-002018,2025-03-06,Seoul,Fashion,324914
ORD-002019,2025-04-27,Incheon,Electronics,411041
ORD-002020,2025-01-12,Gwangju,Food,467916
ORD-002021,2025-01-14,Incheon,Food,166664
ORD-002022,2025-02-14,,Fashion,804314
ORD-002023,2025-04-08,Gwangju,Home,1551222
ORD-002024,2025-03-03,Busan,Electronics,306134
ORD-002025,2025-01-12,Seoul,Food,141995
ORD-002026,2025-04-01,Gwangju,Fashion,1715868
ORD-002027,2025-01-03,Incheon,Beauty,102816
ORD-002028,2025-01-22,Incheon,Food,1701035
ORD-002029,2025-03-18,Seoul,Electronics,2421860
ORD-002032,2025-04-16,Daegu,Fashion,944703
ORD-002033,2025-04-02,Busan,Home,390460
ORD-002034,2025-04-10,Incheon,Electronics,891351
ORD-002035,2025-01-09,Gwangju,Fashion,480280
ORD-002036,2025-01-07,Incheon,Beauty,1792418
ORD-002037,2025-01-17,Seoul,Beauty,2235099
ORD-002038,2025-02-09,Gwangju,Fashion,1299850
ORD-002039,2025-02-14,Incheon,Beauty,199666
ORD-002040,2025-01-05,Incheon,Electronics,252514
ORD-002041,2025-04-25,Gwangju,Home,1403147
ORD-002042,2025-02-01,Busan,Electronics,1763988
ORD-002043,2025-01-19,Busan,Food,1185264
ORD-002044,2025-02-05,Busan,Food,64420
ORD-002045,2025-02-21,Busan,Home,1995056
ORD-002047,2025-02-23,Gwangju,Home,1044387
ORD-002048,2025-01-12,Incheon,Electronics,1184106
ORD-002049,2025-04-01,Seoul,Home,437724
ORD-002050,2025-01-04,Seoul,Fashion,127896
ORD-002051,2025-01-01,Seoul,Home,246238
ORD-002052,2025-04-26,Seoul,Fashion,140080
ORD-002053,2025-04-30,Incheon,Food,1668708
ORD-002054,2025-03-26,Busan,Electronics,1114630
ORD-002055,2025-04-19,Seoul,Fashion,792597
ORD-002056,2025-04-01,Incheon,Food,596548
ORD-002058,2025-01-31,Busan,Beauty,428696
ORD-002059,2025-02-18,Incheon,Electronics,9998
ORD-002060,2025-03-05,Gwangju,Food,43797
ORD-002061,2025-01-21,Gwangju,Electronics,1789630
ORD-002063,2025-02-23,Gwangju,Beauty,43169
ORD-002064,2025-03-16,Busan,Beauty,1145536
ORD-002065,2025-04-15,Daegu,Home,738907
ORD-002066,2025-04-25,Incheon,Beauty,1057787
ORD-002067,2025-03-07,Daegu,Home,220414
ORD-002068,2025-01-31,Daegu,Home,2497752
ORD-002069,2025-04-27,Incheon,Home,257230
ORD-002070,2025-04-01,Gwangju,Home,1412424
ORD-002071,2025-02-23,Incheon,Electronics,1365800
ORD-002072,2025-01-22,Seoul,Home,2139307
ORD-002073,2025-03-05,Busan,Fashion,239630
ORD-002074,2025-01-13,,Fashion,431222
ORD-002075,2025-03-02,Daegu,Beauty,1275463
ORD-002076,2025-01-15,,Fashion,76645
ORD-002077,2025-01-22,Incheon,Electronics,735786
ORD-002078,2025-02-21,,Electronics,475832
ORD-002079,2025-03-12,Seoul,Home,871311
ORD-002080,2025-04-29,Incheon,Beauty,2133899
ORD-002081,2025-02-13,Busan,Food,197668
ORD-002082,2025-03-01,Daegu,Electronics,2407464
ORD-002083,2025-03-01,Busan,Beauty,768368
ORD-002084,2025-01-20,Gwangju,Electronics,2672973
ORD-002085,2025-04-21,Gwangju,Fashion,2160024
ORD-002086,2025-01-01,Busan,Electronics,1495080
ORD-002087,2025-03-08,Seoul,Beauty,170060
ORD-002088,2025-02-13,Daegu,Food,634967
ORD-002089,2025-04-13,Seoul,Beauty,1959112
ORD-002090,2025-04-27,Daegu,Fashion,72806
ORD-002091,2025-01-25,Incheon,Beauty,1387334
ORD-002092,2025-02-02,Gwangju,Beauty,2737378
ORD-002093,2025-01-03,Seoul,Food,116891
ORD-002094,2025-02-16,,Beauty,832707
ORD-002095,2025-04-06,,Food,444924
ORD-002096,2025-03-26,,Beauty,251648
ORD-002097,2025-04-08,Gwangju,Fashion,974750
ORD-002098,2025-03-06,Gwangju,Home,789930
ORD-002099,2025-01-30,Seoul,Home,1466171
ORD-002100,2025-03-10,Busan,Electronics,568413
ORD-002101,2025-04-11,Seoul,Beauty,29799
ORD-002102,2025-04-21,Busan,Beauty,1405062
ORD-002103,2025-04-24,Daegu,Food,871470
ORD-002104,2025-04-11,Busan,Food,243478
ORD-002105,2025-04-22,Incheon,Electronics,22444
ORD-002106,2025-03-29,Daegu,Beauty,827226
ORD-002107,2025-02-12,Seoul,Fashion,77816
ORD-002108,2025-04-12,Busan,Electronics,810785
ORD-002109,2025-03-15,Busan,Fashion,1343636
ORD-002110,2025-04-21,Gwangju,Beauty,162416
ORD-002111,2025-01-30,Incheon,Electronics,2271267
ORD-002112,2025-02-20,Daegu,Electronics,632727
ORD-002114,2025-04-21,Gwangju,Fashion,45592
ORD-002115,2025-02-10,,Fashion,153117
ORD-002116,2025-01-10,Daegu,Electronics,134909
ORD-002117,2025-01-31,,Electronics,62950
ORD-002118,2025-02-13,Seoul,Fashion,94332
ORD-002119,2025-04-24,Incheon,Electronics,715200
ORD-002120,2025-03-24,Busan,Fashion,1527984
ORD-002121,2025-04-04,Busan,Fashion,1155970
ORD-002122,2025-01-02,Daegu,Fashion,297027
ORD-002123,2025-03-07,Gwangju,Beauty,776728
ORD-002124,2025-04-16,Daegu,Electronics,574890
ORD-002125,2025-02-19,Gwangju,Electronics,359022
ORD-002126,2025-02-11,Daegu,Electronics,1813436
ORD-002127,2025-02-15,Busan,Electronics,100261
ORD-002128,2025-02-11,Daegu,Electronics,295606
ORD-002129,2025-04-15,Busan,Home,137135
ORD-002130,2025-03-05,Gwangju,Electronics,489141
ORD-002131,2025-03-01,Busan,Food,58320
ORD-002132,2025-03-14,Busan,Fashion,459245
ORD-002133,2025-03-12,Busan,Beauty,1248540
ORD-002134,2025-04-26,Incheon,Home,1666972
ORD-002136,2025-01-11,Incheon,Food,1392560
ORD-002137,2025-01-16,Busan,Beauty,1152107
ORD-002138,2025-02-12,Gwangju,Electronics,167587
ORD-002139,2025-02-18,Busan,Home,656468
ORD-002140,2025-02-23,Incheon,Fashion,142724
ORD-002141,2025-02-03,Daegu,Electronics,1024412
ORD-002142,2025-02-08,Daegu,Fashion,1132420
ORD-002143,2025-05-01,Seoul,Fashion,1909488
ORD-002144,2025-02-08,Gwangju,Home,563308
ORD-002145,2025-01-14,Busan,Fashion,45208100
ORD-002146,2025-02-12,Incheon,Fashion,213483773
ORD-002147,2025-04-25,Daegu,Electronics,2043968
ORD-002148,2025-01-28,Gwangju,Home,458167
ORD-002149,2025-01-16,,Beauty,905188
ORD-002150,2025-02-22,Busan,Home,2107260
ORD-002151,2025-02-15,Seoul,Beauty,439954
ORD-002152,2025-02-28,Seoul,Home,934848
ORD-002153,2025-01-04,Busan,Home,129229
ORD-002154,2025-03-18,Incheon,Fashion,1163828
ORD-002155,2025-01-04,Daegu,Beauty,1772244
ORD-002156,2025-03-12,Incheon,Food,1704158
ORD-002157,2025-03-25,Busan,Food,19364
ORD-002159,2025-04-12,Busan,Electronics,2051333
ORD-002160,2025-01-21,Seoul,Fashion,83553
ORD-002161,2025-03-24,Busan,Beauty,424555
ORD-002162,2025-04-10,Busan,Beauty,341105
ORD-002163,2025-04-24,,Electronics,489438
ORD-002164,2025-01-31,Gwangju,Fashion,2186750
ORD-002165,2025-03-27,Incheon,Beauty,1462380
ORD-002166,2025-04-02,Incheon,Beauty,983696
ORD-002167,2025-02-13,Seoul,Food,138759
ORD-002168,2025-03-04,Busan,Food,880618
ORD-002169,2025-04-20,Gwangju,Fashion,477702
ORD-002170,2025-03-27,Incheon,Beauty,14889
ORD-002171,2025-04-24,Incheon,Home,1566846
ORD-002172,2025-01-25,Incheon,Food,624536
ORD-002173,2025-01-30,Busan,Beauty,793016
ORD-002174,2025-04-15,Gwangju,Beauty,1317660
ORD-002175,2025-03-17,Busan,Electronics,911666
ORD-002176,2025-04-08,Daegu,Home,239084
ORD-002177,2025-03-14,Busan,Home,1261917
ORD-002178,2025-05-01,Seoul,Food,288500
ORD-002179,2025-01-29,Daegu,Fashion,168203
ORD-002180,2025-03-12,Daegu,Beauty,606283
ORD-002181,2025-03-16,Gwangju,Home,887268
ORD-002183,2025-03-16,Gwangju,Fashion,1914120
ORD-002184,2025-01-07,Daegu,Beauty,125941
ORD-002185,2025-03-29,,Electronics,69244
ORD-002186,2025-04-10,Incheon,Electronics,1764012
ORD-002187,2025-02-02,Seoul,Fashion,32353020
ORD-002188,2025-02-27,Daegu,Home,1739556
ORD-002189,2025-03-13,Seoul,Home,170798
ORD-002190,2025-04-15,Daegu,Home,817524
ORD-002191,2025-03-16,Busan,Beauty,101189
ORD-002192,2025-01-28,Daegu,Beauty,59894
ORD-002193,2025-04-06,Busan,Food,529326
ORD-002194,2025-01-12,Daegu,Fashion,601664
ORD-002195,2025-03-27,Seoul,Electronics,699228
ORD-002196,2025-01-01,Incheon,Fashion,132709
ORD-002197,2025-04-12,Busan,Food,265993
ORD-002198,2025-01-16,,Electronics,2611860
ORD-002199,2025-04-30,Daegu,Home,1536117
ORD-002200,2025-04-20,Gwangju,Electronics,1338645
ORD-002201,2025-04-17,Daegu,Home,2389170
ORD-002202,2025-03-01,Daegu,Fashion,1869898
ORD-002203,2025-04-03,Daegu,Food,1149435
ORD-002204,2025-03-06,Gwangju,Home,745860
ORD-002205,2025-03-22,Incheon,Food,1300460
ORD-002206,2025-03-08,Incheon,Electronics,1204470
ORD-002207,2025-01-18,Busan,Electronics,59973
ORD-002208,2025-01-23,Incheon,Food,575487
ORD-002209,2025-01-26,Gwangju,Fashion,961050
ORD-002210,2025-02-13,Seoul,Electronics,1733452
ORD-002211,2025-01-08,Incheon,Electronics,271728
ORD-002212,2025-03-14,Incheon,Electronics,1412512
ORD-002213,2025-02-25,Daegu,Beauty,579546
ORD-002214,2025-04-07,Incheon,Beauty,1376050
ORD-002215,2025-01-01,Busan,Home,62699
ORD-002216,2025-04-11,Seoul,Fashion,173628
ORD-002217,2025-01-18,Busan,Electronics,1636300
ORD-002218,2025-01-21,Busan,Electronics,53324
ORD-002219,2025-02-21,Gwangju,Fashion,561944
ORD-002220,2025-02-23,Seoul,Food,392502
ORD-002221,2025-01-04,Busan,Home,969610
ORD-002222,2025-01-22,Busan,Electronics,527828
ORD-002223,2025-01-03,Incheon,Electronics,1027512
ORD-002224,2025-03-30,Busan,Beauty,848979
ORD-002225,2025-01-16,Seoul,Electronics,1076332
ORD-002226,2025-03-18,Incheon,Home,1704496
ORD-002227,2025-02-08,Seoul,Home,10958
ORD-002229,2025-04-06,Busan,Beauty,1386200
ORD-002230,2025-03-27,Daegu,Food,1816837
ORD-002231,2025-04-02,Daegu,Electronics,635806
ORD-002232,2025-04-02,Incheon,Home,379330
ORD-002233,2025-01-15,Gwangju,Food,736359
ORD-002234,2025-01-31,Gwangju,Home,1288484
ORD-002235,2025-03-01,Daegu,Home,485112
ORD-002236,2025-01-27,Daegu,Food,934365
ORD-002237,2025-01-11,Gwangju,Home,138504
ORD-002238,2025-01-10,,Beauty,170376
ORD-002239,2025-02-24,Seoul,Food,56406
ORD-002240,2025-04-22,Gwangju,Home,1075008
ORD-002241,2025-01-26,Seoul,Food,436282
ORD-002242,2025-04-30,Busan,Home,207442
ORD-002243,2025-04-12,Seoul,Food,286460
ORD-002244,2025-03-29,Busan,Electronics,92551
ORD-002245,2025-02-20,Gwangju,Electronics,804217
ORD-002246,2025-03-18,Incheon,Fashion,1129658
ORD-002247,2025-02-12,Incheon,Home,1105650
ORD-002248,2025-01-13,Daegu,Beauty,1262000
ORD-002249,2025-01-29,,Electronics,856785
ORD-002250,2025-01-09,Seoul,Food,2772470
ORD-002251,2025-03-09,Daegu,Fashion,670616
ORD-002252,2025-01-31,Incheon,Fashion,90734
ORD-002253,2025-03-09,Incheon,Food,581922
ORD-002254,2025-02-23,Gwangju,Fashion,285254
ORD-002255,2025-01-15,Gwangju,Beauty,583142
ORD-002256,2025-01-12,Busan,Fashion,253722
ORD-002257,2025-02-22,Seoul,Beauty,2160896
ORD-002258,2025-01-23,Daegu,Home,813120
ORD-002259,2025-02-10,Incheon,Home,1712196
ORD-002260,2025-01-03,Busan,Home,897796
ORD-002261,2025-03-02,Daegu,Beauty,437188
ORD-002262,2025-03-11,Gwangju,Electronics,781542
ORD-002264,2025-04-05,Daegu,Beauty,1256262
ORD-002265,2025-03-23,Incheon,Home,1451331
ORD-002266,2025-04-08,Seoul,Fashion,1065532
ORD-002267,2025-03-22,Seoul,Food,526536
ORD-002268,2025-01-19,,Food,559250
ORD-002269,2025-04-22,Busan,Beauty,600710
ORD-002270,2025-03-30,Gwangju,Beauty,1213919
ORD-002271,2025-04-03,Gwangju,Beauty,69335
ORD-002272,2025-01-21,Incheon,Electronics,531230
ORD-002273,2025-02-04,Gwangju,Beauty,858063
ORD-002274,2025-03-17,Seoul,Home,960695
ORD-002275,2025-04-17,Incheon,Beauty,749522
ORD-002276,2025-02-16,Incheon,Electronics,374784
ORD-002277,2025-02-15,Seoul,Food,336508
ORD-002278,2025-01-29,Gwangju,Beauty,250002
ORD-002279,2025-04-14,Incheon,Beauty,128117
ORD-002280,2025-02-22,Gwangju,Electronics,1648483
ORD-002281,2025-04-01,Busan,Electronics,496123
ORD-002282,2025-02-27,Gwangju,Fashion,1006952
ORD-002283,2025-03-27,Gwangju,Beauty,193391
ORD-002284,2025-03-29,Seoul,Home,470215
ORD-002285,2025-03-22,,Fashion,381564
ORD-002287,2025-04-29,Busan,Home,305127
ORD-002288,2025-01-13,Busan,Electronics,507622
ORD-002289,2025-03-20,Busan,Fashion,354936
ORD-002290,2025-02-11,Busan,Electronics,1227070
ORD-002291,2025-01-25,Busan,Fashion,159341
ORD-002292,2025-01-17,Busan,Electronics,1159906
ORD-002293,2025-01-27,Seoul,Beauty,862238
ORD-002294,2025-03-27,Seoul,Electronics,980381
ORD-002295,2025-02-05,Gwangju,Food,122604
ORD-002296,2025-04-26,Gwangju,Electronics,625748
ORD-002297,2025-01-22,Seoul,Beauty,698592
ORD-002298,2025-03-28,Seoul,Beauty,1260750
ORD-002299,2025-02-15,Seoul,Fashion,333291
ORD-002300,2025-01-21,,Home,1225624
ORD-002301,2025-01-08,Seoul,Food,253304
ORD-002302,2025-03-13,Gwangju,Beauty,105727
ORD-002303,2025-04-19,Daegu,Fashion,1784462
ORD-002304,2025-02-12,Gwangju,Electronics,2295090
ORD-002305,2025-03-23,Daegu,Beauty,508892
ORD-002306,2025-04-28,Gwangju,Food,1064547
ORD-002307,2025-01-13,Incheon,Food,413330
ORD-002308,2025-02-26,Seoul,Home,998760
ORD-002309,2025-04-13,,Home,405552
ORD-002311,2025-01-06,Gwangju,Electronics,345899
ORD-002312,2025-04-06,Incheon,Food,855589
ORD-002313,2025-03-27,Seoul,Beauty,1321628
ORD-002314,2025-03-06,Gwangju,Electronics,707604
ORD-002315,2025-04-08,Daegu,Electronics,180575
ORD-002316,2025-02-01,Gwangju,Beauty,785900
ORD-002317,2025-03-09,Seoul,Fashion,723995
ORD-002318,2025-04-05,Seoul,Fashion,71144
ORD-002319,2025-01-22,Incheon,Home,94473
ORD-002320,2025-03-30,Seoul,Beauty,974916
ORD-002321,2025-01-01,Gwangju,Electronics,2144256
ORD-002322,2025-02-06,Daegu,Electronics,331466564
ORD-002323,2025-04-23,Gwangju,Home,872640
ORD-002324,2025-02-14,,Electronics,26876
ORD-002325,2025-02-21,Busan,Food,2373900
ORD-002326,2025-04-16,Seoul,Home,67482
ORD-002327,2025-02-22,Daegu,Fashion,1501958
ORD-002328,2025-03-02,Daegu,Beauty,1057734
ORD-002329,2025-01-26,Daegu,Electronics,912915
ORD-002330,2025-01-15,Incheon,Electronics,471647
ORD-002331,2025-03-15,Busan,Home,200297
ORD-002332,2025-01-28,Seoul,Fashion,576910
ORD-002333,2025-04-28,Incheon,Food,1237992
ORD-002334,2025-02-02,,Home,1286286
ORD-002335,2025-01-06,Seoul,Electronics,682530
ORD-002336,2025-02-11,Daegu,Beauty,197043
ORD-002337,2025-04-28,Incheon,Beauty,73082054
ORD-002338,2025-04-18,Incheon,Beauty,115441
